order_id;product_id;add_to_cart_order;reordered
3168468;9634;5.0;0
2122137;34358;3.0;1
1277580;24852;1.0;1
90048;47626;2.0;1
2110131;30737;2.0;0
553805;13263;7.0;1
3111019;44008;4.0;1
602582;22935;13.0;0
3022251;9213;2.0;1
1065863;41588;13.0;0
2401519;40724;5.0;1
1440528;27344;4.0;0
2864641;37145;20.0;1
3144488;43205;1.0;1
1893526;26209;8.0;1
935981;16478;15.0;0
2092062;20955;2.0;1
2437007;34217;5.0;1
232253;28523;7.0;0
742897;41220;9.0;1
143355;11422;2.0;1
2922864;20127;4.0;1
2968468;12341;4.0;1
2711629;26165;3.0;1
957764;4920;5.0;0
2397933;20378;25.0;1
3259896;28420;12.0;1
748540;46516;2.0;1
2379653;23630;7.0;0
2764565;25093;6.0;1
758804;6719;9.0;1
2590030;27966;6.0;1
2744392;4269;20.0;1
3131300;26395;8.0;0
2226034;41597;5.0;0
3074271;169;6.0;0
953858;48094;3.0;1
864123;47144;2.0;1
1653999;40236;15.0;0
758665;24852;1.0;0
2383011;4138;10.0;0
26186;11461;2.0;0
3181829;40377;25.0;1
495453;35761;8.0;1
1074353;29095;9.0;0
2556332;40363;1.0;0
2966898;13176;10.0;1
907617;9779;9.0;0
2223115;5031;1.0;1
785534;10415;14.0;0
3015774;24224;5.0;1
1719831;35570;5.0;1
1397198;258;9.0;0
1651007;46654;1.0;1
26500;12312;10.0;0
80824;44590;20.0;1
1766887;21938;4.0;1
3231035;2272;15.0;0
2398279;14280;11.0;1
1932011;48663;24.0;0
1628173;45860;11.0;1
1257807;31256;28.0;1
2562750;13176;1.0;0
51581;19057;4.0;1
1292575;39427;9.0;0
2159979;24009;5.0;1
1292508;6848;3.0;0
713477;22922;7.0;0
161634;48857;6.0;0
2448350;22548;7.0;0
2291638;18352;15.0;0
3147759;35504;10.0;0
1235422;46620;18.0;1
3248098;43192;1.0;1
240315;35503;9.0;1
102074;23216;24.0;1
1174979;27966;1.0;0
904164;5479;1.0;1
1867741;31238;14.0;1
3137494;19948;2.0;1
2286418;9076;1.0;1
231347;3389;2.0;1
2004838;34380;8.0;0
3343270;17237;2.0;0
3419384;44371;2.0;1
1683366;26209;15.0;1
3396108;11280;19.0;0
2803335;30850;7.0;0
347225;27392;3.0;1
811636;6873;6.0;1
964483;7041;2.0;0
2746952;37158;6.0;0
1635517;23178;6.0;1
556730;35795;7.0;1
3055856;5514;1.0;1
2635669;47668;2.0;1
2955413;39139;1.0;0
2967726;46802;6.0;1
127911;32691;9.0;1
2981005;16759;23.0;0
3075481;13031;6.0;0
682506;29934;3.0;1
700062;7969;32.0;0
1839248;46313;11.0;1
3362404;14788;2.0;1
2985512;33370;17.0;0
1404331;4920;5.0;1
3317494;40002;4.0;0
1053556;37754;9.0;1
334251;21115;17.0;1
438585;46979;11.0;1
1133999;38689;14.0;1
1987636;25718;12.0;1
98338;25890;4.0;1
2244729;459;2.0;1
2158931;38620;29.0;0
207482;38275;3.0;0
1871458;28581;15.0;1
3057053;39275;3.0;1
2610783;13083;11.0;0
2585716;48364;2.0;1
170952;10473;4.0;1
245236;43789;2.0;1
932886;21137;4.0;0
444638;27966;2.0;1
1026135;32478;6.0;1
2525064;4855;3.0;1
2847364;26209;14.0;1
2666721;9595;10.0;1
2890368;15399;9.0;1
555744;27730;4.0;1
1476846;22971;1.0;1
3389870;27801;8.0;1
969295;11782;15.0;0
1878456;5814;11.0;0
2148211;24489;9.0;0
2787828;46979;13.0;1
236209;13852;15.0;0
1498140;48679;19.0;1
3134111;24852;2.0;1
1388902;13166;7.0;0
1990512;4957;6.0;1
1854834;48464;3.0;0
1749036;16797;4.0;1
3391112;41569;1.0;0
877775;41750;6.0;1
2879294;28576;10.0;0
3140457;22935;9.0;1
1782888;5161;3.0;1
1316710;40593;10.0;0
1957740;17708;4.0;0
82869;23965;9.0;0
701173;43957;10.0;0
1958404;39160;1.0;0
2316557;28289;13.0;0
1177896;1364;3.0;0
1401162;12381;10.0;1
997373;16168;5.0;0
3382410;22491;4.0;1
1583490;7344;14.0;0
1286665;36316;12.0;1
1079651;35132;3.0;1
424459;39180;2.0;1
97480;18288;9.0;1
2570713;11281;1.0;0
61355;44238;;0
1677658;21174;2.0;0
981042;23233;14.0;1
2093611;37710;2.0;0
3415530;9752;12.0;1
2058675;29077;8.0;0
2696047;24852;8.0;1
1432833;34137;9.0;0
1576593;26209;12.0;0
779189;21267;14.0;1
2975514;44471;7.0;0
2719127;17794;1.0;0
2263349;33192;6.0;0
3046788;4913;2.0;1
2090939;46667;4.0;1
2868129;27757;10.0;0
1117233;22908;11.0;0
3040296;37524;4.0;0
353256;22935;5.0;1
1997124;7628;13.0;1
1699860;11461;13.0;1
1958871;46720;4.0;0
188757;27845;16.0;1
1259255;28785;11.0;0
2820443;22295;4.0;1
2320453;32950;27.0;1
816429;25138;13.0;1
1040268;26790;7.0;1
2924133;31478;35.0;1
812545;30135;1.0;1
1047986;7647;14.0;0
2245981;31181;4.0;1
2399993;39928;1.0;0
2379303;7862;9.0;1
1089255;8277;4.0;1
932339;23516;1.0;1
1334305;16650;10.0;1
1321164;41329;4.0;0
2295065;49628;12.0;1
1700807;27156;9.0;1
557012;33198;4.0;1
945293;38273;4.0;1
1095363;45866;11.0;0
1329117;19057;10.0;1
1561232;38456;4.0;0
1149114;87;5.0;1
1036450;8903;12.0;0
2021385;24852;2.0;1
1253972;28331;3.0;1
35785;14678;6.0;1
1880561;47166;8.0;1
2218374;12206;8.0;1
2086924;28058;10.0;1
975977;22935;3.0;1
3419181;21468;23.0;1
3148727;44632;9.0;0
1976229;34817;4.0;1
2661390;19678;11.0;0
3071662;42265;8.0;1
2442577;481;6.0;0
2940866;40516;23.0;0
1829442;33772;2.0;1
2573350;20842;26.0;0
178998;38400;4.0;1
417264;31586;27.0;0
2690628;27966;8.0;1
124581;196;2.0;0
367970;32139;7.0;0
769894;24184;13.0;1
704847;5621;3.0;0
2703327;19076;6.0;1
2861330;39160;2.0;1
1230148;16797;2.0;1
1231495;32691;3.0;0
2220187;17201;8.0;1
1417218;127;2.0;1
1280337;45635;6.0;1
1314606;43772;6.0;0
237320;21137;4.0;1
1153100;44570;1.0;1
742492;13078;15.0;0
1895918;4605;21.0;1
2494927;41950;12.0;1
915446;5769;3.0;0
126974;15290;3.0;0
10459;11710;4.0;0
3231897;17794;3.0;1
175756;47672;1.0;1
1975718;40878;10.0;1
292953;16464;5.0;1
1803273;20114;23.0;1
1285099;15412;8.0;1
305809;2763;13.0;1
777706;40723;20.0;1
1400291;13838;4.0;0
3315309;8424;4.0;1
1859362;2344;6.0;1
150782;32938;10.0;0
770576;39928;5.0;1
2269052;17429;5.0;1
2790092;23809;11.0;0
899855;10017;11.0;0
2998481;32244;19.0;0
695240;44632;9.0;0
279899;36244;16.0;0
445357;33569;2.0;0
2797974;21903;7.0;1
2309520;20678;4.0;0
1598611;29061;7.0;0
988497;27086;10.0;1
2301435;48697;8.0;0
1758054;35921;7.0;1
2099911;9990;10.0;1
2670183;32227;9.0;1
3039334;47788;6.0;1
2703821;48174;19.0;1
3054507;13535;32.0;0
1130445;14104;2.0;1
1280864;33775;12.0;0
3056458;12756;10.0;0
939986;13733;9.0;0
87108;27356;5.0;1
1048863;29941;23.0;1
680304;27086;3.0;1
1231727;38164;5.0;1
1906120;26564;6.0;0
3394259;36857;5.0;1
1741902;31801;1.0;1
517848;46886;13.0;0
3401499;4605;12.0;0
734993;38777;7.0;0
2572570;1940;4.0;1
166236;7079;5.0;1
1632059;27966;5.0;1
2269133;24852;23.0;1
2123605;13535;6.0;1
3284819;31717;12.0;1
3152065;20636;4.0;0
645161;8637;5.0;0
2655744;44560;12.0;0
86769;13338;12.0;1
310531;40396;21.0;0
1933051;34024;5.0;1
1711614;24852;5.0;0
1165291;23594;3.0;0
456889;40174;1.0;1
2129131;18090;6.0;1
2520798;3682;8.0;1
2062452;34222;22.0;0
665369;10060;29.0;0
2499033;32478;1.0;1
3225730;28553;2.0;1
2014099;21137;2.0;1
1962210;31506;31.0;1
3009003;31040;17.0;1
2835203;19734;1.0;1
1610253;27966;2.0;1
937791;35951;16.0;1
536585;24489;4.0;0
984588;3298;8.0;0
341474;37066;3.0;1
675556;1360;1.0;0
2902482;28842;25.0;0
2327277;8542;7.0;0
134603;22395;7.0;0
1377313;48527;3.0;1
771941;17948;1.0;0
2867023;17902;1.0;1
12925;24852;5.0;1
1610523;1999;7.0;0
338785;46979;2.0;1
2236209;4605;8.0;0
1652015;30036;4.0;1
2456181;12115;8.0;1
997748;17794;1.0;0
958590;39475;21.0;1
2726612;27845;3.0;1
1184007;40268;18.0;1
2157672;18362;3.0;1
2970448;18811;2.0;1
1365859;14168;9.0;0
1885734;19607;17.0;1
1706434;27323;4.0;1
2183644;48679;15.0;1
3315343;7361;3.0;1
1799646;13817;4.0;0
596980;35914;1.0;1
1774353;34969;6.0;0
3071771;21938;10.0;1
1627487;31981;12.0;1
1626661;11408;22.0;1
308925;605;2.0;0
762522;5077;5.0;0
896122;22000;14.0;0
2798636;39032;22.0;0
2073972;10351;1.0;1
2267251;2099;23.0;0
3024228;5876;17.0;1
3200410;19488;1.0;1
2582452;2050;17.0;0
2897186;29079;18.0;0
1935334;23687;20.0;0
1550745;48628;6.0;1
3185025;28745;10.0;1
2862885;42540;1.0;1
596096;30142;22.0;1
1316831;15613;2.0;0
283702;27156;3.0;0
1800699;42323;16.0;1
163427;44022;1.0;0
2334069;20972;2.0;1
1971864;44765;2.0;0
2496407;46041;2.0;1
2426197;22935;9.0;1
1948865;29594;28.0;0
2773950;34496;3.0;0
1056728;32717;17.0;0
1207886;40825;7.0;1
1943339;7058;37.0;0
3365665;16033;9.0;0
3240663;43122;11.0;0
1693139;18370;3.0;0
861101;14739;11.0;0
2507507;35939;15.0;0
915878;22367;4.0;0
1503781;21137;2.0;0
1203572;41665;10.0;1
1945893;47766;1.0;1
2888995;7628;8.0;1
760720;21641;5.0;1
1824060;31205;14.0;1
3378147;13176;1.0;1
1893902;35939;6.0;0
1253814;3957;5.0;0
839262;24852;1.0;1
336781;40706;12.0;1
2838217;48600;23.0;0
376775;42677;5.0;0
1825208;3803;3.0;0
1223263;2832;2.0;0
765133;11563;16.0;0
2371830;7963;1.0;1
212347;38689;11.0;1
2020902;35752;9.0;0
2769111;30353;4.0;1
1570912;21903;3.0;1
342835;21713;21.0;0
1117522;15937;4.0;0
2486153;38274;5.0;1
3050199;30774;27.0;1
2276814;2447;2.0;1
2889682;35921;12.0;0
1671952;16925;6.0;0
2198164;7644;14.0;1
2644579;46226;3.0;1
3006638;46962;19.0;0
968965;44953;13.0;1
3116522;24852;6.0;1
565724;588;22.0;0
1560376;22935;3.0;1
2173290;18479;6.0;1
1509057;21070;5.0;0
2911016;5539;3.0;1
1720286;9199;15.0;1
1948899;4258;1.0;0
935478;28928;10.0;1
220502;43459;14.0;1
763312;44632;23.0;0
2778235;13176;5.0;1
614615;35951;6.0;1
347743;5194;2.0;1
2294892;47788;16.0;1
934131;40396;8.0;1
42474;33929;4.0;1
3373065;44116;8.0;1
1071732;40009;17.0;0
815868;25005;5.0;0
1598487;23817;1.0;0
2207859;45;1.0;0
3344963;28842;3.0;1
1302881;39984;7.0;1
881466;36082;22.0;0
327521;23898;13.0;0
33654;30946;3.0;0
37664;26028;4.0;1
2813649;45577;5.0;1
1286767;17794;10.0;0
527575;17334;18.0;0
1084510;9505;19.0;1
2468050;11827;3.0;0
49160;14183;33.0;0
3122996;37458;14.0;0
2693166;41445;3.0;0
2703065;17794;3.0;1
759931;48845;3.0;0
2538812;44014;8.0;0
3080748;4809;8.0;1
65266;26209;16.0;1
118186;32578;5.0;0
3108341;13829;16.0;1
3282594;6867;6.0;0
2914854;27104;15.0;1
773826;2611;7.0;0
1692536;43961;2.0;1
1625499;1090;8.0;0
3097470;21137;3.0;1
8214;24184;1.0;1
376338;13083;7.0;0
1791596;41290;2.0;1
1838756;8174;7.0;0
2943754;47766;27.0;1
2061900;7185;3.0;1
2519903;41588;2.0;0
2254868;14875;4.0;1
3406865;8277;7.0;0
1452953;21137;4.0;0
2709568;5994;4.0;1
307982;46667;8.0;1
1752769;24964;25.0;1
802913;47629;13.0;0
585891;8087;2.0;1
608705;48628;16.0;1
3168800;39275;7.0;0
1919670;21616;2.0;1
1148083;14508;9.0;0
1535285;48795;5.0;1
1586194;33195;1.0;1
2139312;20899;10.0;1
822508;42445;3.0;1
293101;45603;2.0;1
342186;21979;2.0;0
2444908;17149;8.0;0
1572900;14780;10.0;1
1171240;189;7.0;1
3071830;19731;6.0;1
898136;18441;5.0;0
1326121;32537;5.0;0
1393298;32689;12.0;1
895028;44152;18.0;0
3310866;32848;4.0;1
2711199;45948;5.0;1
2331461;25146;7.0;0
418908;21616;5.0;1
826729;22825;2.0;1
14660;29095;1.0;0
1638395;24221;16.0;0
1916587;38777;21.0;0
2227628;22825;7.0;1
2821877;6235;7.0;1
625622;5876;6.0;1
3377735;30463;12.0;0
3417119;38747;15.0;1
2966853;5991;2.0;0
2874095;49075;6.0;1
264505;30707;4.0;1
1028610;15937;15.0;1
2407813;21903;18.0;1
2328611;46692;27.0;1
1999846;38028;1.0;1
993424;32689;3.0;0
2650902;25544;7.0;0
3011933;15899;31.0;1
3034868;45007;4.0;1
2630602;429;8.0;1
689715;42265;2.0;1
2468292;39904;15.0;1
1173727;6631;1.0;0
2336057;45681;12.0;0
2337553;4193;8.0;0
2456172;42536;26.0;1
255141;37496;11.0;1
1981335;19519;9.0;0
2074231;16518;5.0;1
1921369;25985;6.0;0
3222692;2086;11.0;0
2087085;24952;12.0;1
1796709;23410;4.0;1
1787834;44359;4.0;1
3244192;8571;6.0;1
1619012;37904;19.0;0
1508896;46522;8.0;1
560774;11408;1.0;0
2770844;37052;3.0;0
770226;10912;16.0;0
1477823;8424;13.0;0
1551319;27695;6.0;1
1824694;42269;4.0;1
265347;32426;16.0;0
2745692;5785;1.0;1
2670594;47209;5.0;0
1716067;40571;8.0;1
1439059;6948;2.0;1
2240829;21683;1.0;1
952285;18465;15.0;1
548992;35749;10.0;0
2337284;41787;9.0;1
2129412;32605;12.0;0
1323954;4913;1.0;0
485955;32700;11.0;0
3174488;5296;1.0;1
1453905;21137;2.0;1
209893;4430;26.0;0
1909970;25890;5.0;1
1897049;37710;5.0;1
3373365;28373;2.0;0
1988342;16235;3.0;0
1333036;25093;15.0;1
2314967;29586;7.0;1
866157;21903;5.0;0
1522339;31343;13.0;1
594499;24852;1.0;1
1832182;45329;2.0;1
3115744;32689;8.0;1
823504;16896;19.0;1
1299457;13375;2.0;1
1640980;46260;5.0;1
1695921;4698;2.0;0
2337651;14678;2.0;0
1428043;41665;1.0;1
2850814;28358;13.0;0
918598;11984;5.0;1
2877334;22419;2.0;0
1232457;38049;8.0;1
2672433;32818;6.0;0
722200;6000;6.0;1
2120979;5141;4.0;1
990651;36266;22.0;1
804656;5438;13.0;1
457475;47209;6.0;0
1022443;46305;2.0;1
348478;38689;7.0;1
1398934;18370;5.0;0
436041;1573;3.0;0
1474529;45835;8.0;0
1409149;29898;42.0;1
350712;24184;10.0;1
2104540;12138;3.0;1
3006264;41844;2.0;1
229332;8859;1.0;0
3357952;27521;21.0;1
2517529;28535;3.0;1
1126168;44788;8.0;0
2619983;20144;7.0;0
3363547;33000;2.0;0
1427244;25890;6.0;1
1798377;16875;1.0;1
99191;35547;5.0;1
1294424;21037;8.0;1
54640;812;5.0;1
2232521;24549;10.0;0
3036947;41844;2.0;1
3010562;48679;4.0;1
1380000;5067;11.0;0
1340227;31766;3.0;0
1508631;329;9.0;0
1111836;18960;15.0;0
1977395;27433;3.0;0
2795948;47209;4.0;1
2516113;36792;3.0;0
2169139;23644;2.0;1
695351;38890;4.0;1
1771421;41787;3.0;1
2192337;47280;4.0;0
368986;30489;1.0;1
3273335;29529;10.0;0
3058474;47766;8.0;1
8931;47185;6.0;1
1675355;17720;4.0;0
2875234;23236;3.0;1
2648460;18849;21.0;1
500576;10243;1.0;0
2078384;34358;7.0;0
604306;8230;7.0;1
995198;24852;8.0;0
2995418;46667;4.0;0
2212529;18614;6.0;0
265856;24184;16.0;0
2904724;40310;12.0;1
1350243;9076;9.0;1
516772;9736;2.0;1
2161488;42265;5.0;1
1949688;43867;6.0;0
1110734;35561;2.0;1
1337893;31553;17.0;0
383670;10017;15.0;0
1744937;9379;2.0;0
1181372;35951;15.0;0
2056317;41561;5.0;0
70457;49520;6.0;0
1973025;8242;8.0;1
1904289;16908;5.0;0
3143453;24852;1.0;0
326465;40961;9.0;1
3095688;14510;38.0;1
2716098;21288;5.0;1
25992;19005;4.0;0
478217;6618;8.0;0
1290752;432;4.0;1
1755867;32177;6.0;1
2730193;23765;2.0;1
2437397;16616;5.0;0
1426754;32981;7.0;1
2550505;38456;7.0;1
3071290;47258;3.0;0
1600081;49235;1.0;1
2790694;7948;3.0;1
1938364;37006;13.0;1
486483;10621;2.0;1
2323726;19376;21.0;0
533784;35842;2.0;0
1815702;11875;5.0;1
265835;1516;11.0;1
3078813;12950;25.0;1
2894631;25146;7.0;1
1335346;39649;1.0;1
579413;24838;5.0;1
2533678;87;6.0;1
2447576;14161;3.0;0
3166051;30233;8.0;0
1328202;17400;44.0;0
571636;23662;1.0;0
183204;27113;10.0;1
2709838;34044;6.0;0
2694986;22431;45.0;1
2821644;17948;2.0;1
1265411;40233;12.0;0
3237623;8424;2.0;1
1685171;44008;8.0;1
2552629;43641;23.0;1
373631;41757;9.0;0
1406889;1511;3.0;1
1063009;4920;6.0;1
2113607;47626;1.0;0
2439465;29805;7.0;1
777706;37417;19.0;1
3264728;2192;2.0;1
350765;27325;1.0;1
1083312;38273;17.0;0
2629797;42828;13.0;1
772463;24231;15.0;0
2952211;23029;12.0;1
2129392;13772;1.0;1
3128611;13852;2.0;1
1804474;18721;15.0;0
2744518;48529;15.0;0
1042884;12919;7.0;1
254004;42431;2.0;0
2315428;5250;1.0;1
2690244;43249;3.0;0
1777969;5922;8.0;1
3039050;27730;3.0;0
2478032;19057;16.0;1
2710125;17630;3.0;1
645241;29662;15.0;0
2288302;40709;4.0;0
2117787;30233;5.0;1
1838666;23683;2.0;0
2676877;37449;15.0;1
1819156;15483;6.0;1
1981866;45007;18.0;1
1354676;31678;12.0;1
2997240;14833;1.0;1
2130839;31164;5.0;0
677474;21616;1.0;1
1760230;35317;9.0;0
2461224;12341;1.0;1
1995999;16772;7.0;0
2419819;32433;9.0;0
491975;36772;2.0;1
93577;13198;8.0;0
1290830;39430;16.0;0
1210196;5388;1.0;1
2560769;16759;11.0;0
2794528;26569;2.0;1
2933206;26834;3.0;0
827406;21137;5.0;1
2120680;15700;5.0;1
263948;25305;27.0;1
113121;21614;3.0;1
2759678;45007;7.0;1
1969813;21871;15.0;1
1868024;27104;5.0;1
331232;43179;10.0;0
3321728;24521;3.0;1
2345298;6442;5.0;1
2952245;24852;4.0;1
3051780;16521;27.0;1
1669983;39275;4.0;0
2608709;1244;2.0;1
3160941;21903;9.0;0
2526365;39561;7.0;1
362125;47766;7.0;1
1675120;40604;22.0;0
3351553;47672;8.0;0
1362511;22882;12.0;1
270431;23288;5.0;1
1843946;38456;4.0;1
1015748;1468;10.0;1
2795814;39275;4.0;1
1256018;44799;5.0;1
1661091;6982;9.0;1
190746;5621;7.0;0
311829;33065;6.0;1
1370688;48364;1.0;1
3374522;11494;5.0;0
1056487;14927;26.0;1
3070882;7241;9.0;1
3202444;8042;5.0;1
3225322;39275;18.0;1
2382325;24838;5.0;1
1599360;47626;8.0;1
616217;19660;16.0;1
2940060;43858;3.0;1
2426010;8518;6.0;0
272425;24535;4.0;1
973276;35530;2.0;1
1306764;23909;1.0;1
57918;43789;11.0;1
2415297;33037;2.0;0
560105;6972;1.0;1
1007095;8424;13.0;1
2596608;21777;3.0;0
581527;5819;5.0;0
699414;38890;5.0;0
3222471;34969;10.0;0
1763322;35221;7.0;1
1340915;13176;6.0;1
1306421;18465;12.0;1
791619;40593;12.0;1
2106270;2713;2.0;0
92898;35221;4.0;0
507583;13176;14.0;1
2073125;49198;13.0;1
182293;5240;19.0;0
1019672;18201;1.0;1
1455377;47144;2.0;1
1803214;27392;4.0;0
2726859;4210;13.0;1
956952;4988;11.0;0
2994102;20561;23.0;0
1728987;21408;3.0;1
2738165;47766;6.0;1
2039826;32303;11.0;0
2895634;14947;9.0;0
1391862;45208;14.0;1
372102;31335;31.0;0
3243836;47141;7.0;1
2475569;46906;8.0;1
2931819;11441;2.0;0
2916685;44362;17.0;0
1220721;38461;5.0;1
747373;49691;4.0;1
1636110;26706;7.0;0
552310;45850;11.0;0
574371;1577;14.0;0
980276;24838;11.0;1
657920;33326;1.0;1
43332;43352;2.0;1
2179279;3631;1.0;1
904866;32331;5.0;1
129627;21137;9.0;1
3417602;18609;6.0;0
2393919;39812;18.0;0
3001073;12606;1.0;1
1221604;43352;19.0;1
2879144;46496;1.0;1
329030;32534;14.0;0
2471842;28076;11.0;1
681366;38533;27.0;0
1728678;24852;1.0;1
2867071;33787;7.0;1
714413;22750;1.0;1
2721057;1409;4.0;0
3327003;30146;14.0;0
3288790;16521;20.0;1
1866356;39024;4.0;0
2854309;38861;11.0;0
1734658;46032;8.0;1
2654488;34568;6.0;1
604188;37029;1.0;1
1841925;21227;3.0;0
360311;20345;3.0;1
2820487;47537;23.0;0
3002877;46206;12.0;0
3062644;49236;7.0;0
1053687;44961;26.0;0
2146641;21212;2.0;0
3025189;43768;8.0;1
3053807;26706;8.0;0
1977275;35655;3.0;0
3300353;19938;8.0;0
1868849;27196;14.0;0
3278474;22935;9.0;1
3166103;41220;2.0;1
3113496;32573;34.0;0
1837615;8518;14.0;1
1512186;7911;4.0;1
1392066;19691;1.0;1
2802792;18871;5.0;1
2799329;13176;1.0;1
2504558;28476;12.0;1
3225260;21252;2.0;1
1549393;24964;3.0;0
832790;47626;2.0;1
1307930;9076;10.0;0
2813455;1398;1.0;1
898103;14034;11.0;1
286798;44609;5.0;1
1023854;23296;6.0;0
772899;22372;13.0;1
836013;10132;3.0;1
1220013;28567;1.0;0
1400630;42858;2.0;0
1595961;12955;7.0;1
855115;47209;5.0;0
2763316;48878;3.0;0
2458931;36695;18.0;0
2128666;48144;16.0;1
2678419;3599;12.0;1
383334;8424;3.0;1
2581460;49235;3.0;1
1071414;17915;34.0;0
19368;19156;4.0;1
2574698;1408;10.0;0
262346;34362;5.0;0
1741412;20711;4.0;0
3162363;47209;2.0;1
3373468;43122;19.0;1
3291656;41259;10.0;1
3279376;2646;11.0;1
2805349;16281;20.0;0
1215076;23177;24.0;1
1786400;2015;6.0;0
993407;48637;1.0;1
1730886;46901;3.0;0
1586854;47626;4.0;1
3381051;32624;3.0;0
1829815;11499;3.0;1
2966871;42356;21.0;0
1094632;36126;10.0;0
270326;41950;8.0;1
2176390;33065;3.0;1
2849454;45190;2.0;1
3314859;24852;1.0;1
2081193;47209;1.0;1
1704687;22935;11.0;1
1796933;20378;4.0;1
2950952;26369;4.0;1
1547887;44014;16.0;0
2425197;34358;11.0;0
1869744;32988;2.0;1
2121401;35221;11.0;1
1636800;28289;9.0;1
378675;11526;2.0;0
1739052;9366;18.0;0
992879;35633;3.0;1
3142935;19057;9.0;1
1678032;7963;4.0;1
1372244;39862;3.0;1
2206236;20734;7.0;1
3113319;34605;23.0;0
3223299;19660;1.0;1
561906;43394;1.0;1
2659219;23734;17.0;0
2171016;21616;8.0;1
619657;45007;10.0;0
2043654;9387;11.0;1
308574;5539;3.0;0
1743499;38944;3.0;0
1522957;44661;13.0;0
2260381;6656;3.0;1
2923246;47626;2.0;0
1251842;6184;5.0;0
286032;16704;5.0;1
1818584;10851;1.0;0
2940147;21903;9.0;0
2408986;6104;21.0;0
1871086;8112;3.0;1
1370151;4334;1.0;0
521256;5015;20.0;0
2923074;14678;20.0;0
2497868;25919;8.0;1
475304;30776;7.0;1
1456082;19706;16.0;0
829937;4605;8.0;0
1457885;13166;1.0;1
681180;14462;3.0;0
2758327;11520;1.0;1
2832311;25301;4.0;0
601649;11265;32.0;0
1598824;31915;2.0;1
3121828;6046;3.0;0
840768;26521;14.0;0
332757;46434;6.0;0
1264470;37417;12.0;1
595003;42265;3.0;0
3398949;48552;16.0;1
2036854;34969;12.0;1
1260039;40723;2.0;1
1979865;13176;6.0;1
216902;43961;1.0;1
1097665;17794;2.0;0
1958489;14678;8.0;0
3248246;31040;16.0;0
2894631;31759;1.0;0
215505;7175;10.0;0
2407404;38692;15.0;0
1279208;30388;17.0;1
1451265;7165;3.0;1
87168;20082;6.0;0
1078843;32467;6.0;1
3076533;42460;1.0;0
186525;11461;5.0;0
2379966;18838;1.0;0
1700829;2450;13.0;1
1088203;48230;9.0;0
3370911;14129;10.0;0
185781;41220;1.0;0
2345828;22395;15.0;1
2014219;20955;16.0;1
3405461;45007;11.0;0
153280;13196;1.0;1
69793;33401;13.0;1
506713;28577;7.0;1
364815;29544;2.0;1
2332841;49235;4.0;1
945615;8242;14.0;0
991975;1695;5.0;1
1372502;28597;8.0;1
2685278;37158;7.0;0
3301536;8571;3.0;1
2640437;48026;3.0;1
1766602;26384;15.0;0
2612869;13892;8.0;0
1802127;31066;1.0;0
1133623;40376;20.0;1
3188003;29987;17.0;0
2591744;4671;7.0;0
940053;21333;10.0;0
718660;22556;14.0;0
3248438;6474;1.0;0
1980476;4210;6.0;1
2894045;20113;4.0;1
974851;274;26.0;1
1176250;20796;3.0;0
1861695;14711;17.0;0
492319;24024;4.0;0
772163;37919;1.0;1
2880488;25021;1.0;0
17826;42625;9.0;1
3391155;44375;15.0;1
853910;48364;1.0;1
1099812;7274;18.0;1
566775;45;13.0;1
1543072;13733;4.0;1
1658398;20156;13.0;1
128243;40136;2.0;1
2877184;49235;3.0;0
2473797;35383;15.0;0
3049423;40416;4.0;1
1004246;46802;9.0;1
625955;27355;12.0;0
1401205;4957;1.0;1
3297533;24964;19.0;0
791019;19677;18.0;1
429902;25837;5.0;0
1316304;41950;2.0;0
588553;16759;10.0;1
2771137;34763;6.0;1
2433075;10749;16.0;1
1472102;1511;2.0;1
1358238;19348;2.0;1
941764;39527;2.0;0
302292;38192;8.0;1
3036439;33493;6.0;0
2839389;31927;10.0;1
2990429;3952;12.0;0
1285772;45566;6.0;1
2917241;10237;3.0;1
2193725;25931;9.0;1
1870808;11534;8.0;1
3227848;27790;5.0;1
1176361;37646;12.0;0
658789;16083;7.0;0
281442;31717;17.0;0
2887553;26604;2.0;0
1766806;27730;2.0;0
189953;14678;22.0;0
1209129;17179;7.0;0
2056614;36332;14.0;1
757282;47209;4.0;1
607729;38444;3.0;1
164142;33731;14.0;1
349754;22882;1.0;1
2154353;12508;11.0;0
653041;29307;23.0;1
2893282;8277;2.0;1
790261;20899;2.0;0
2509416;21162;13.0;1
3014312;7835;44.0;0
71084;9738;8.0;1
2890013;49248;14.0;1
580389;17948;3.0;0
3024080;22124;7.0;1
1284472;1364;8.0;1
1756379;19820;3.0;1
3117310;21500;3.0;0
1214663;43565;11.0;1
2499112;39621;13.0;0
826044;4600;2.0;0
2635013;14127;22.0;1
507439;248;39.0;1
1144814;27147;3.0;1
1619837;24838;7.0;1
169216;39981;9.0;1
2460101;30787;15.0;0
3213944;23989;9.0;1
3009969;31717;15.0;1
1436714;37687;4.0;1
105205;19051;28.0;1
3061823;31651;1.0;1
3150626;44293;2.0;0
3150642;13176;2.0;1
267148;7948;9.0;1
1457420;20114;2.0;1
1488973;46627;12.0;0
1248515;41455;3.0;1
2885633;38948;3.0;1
1933763;9825;2.0;1
1764627;38620;8.0;0
3398826;44632;10.0;1
1746475;6576;6.0;0
3266291;39450;2.0;1
1851747;7753;6.0;0
3313887;18441;7.0;0
